time,x,x_from_y
-1.3984962406015038,18.15942110916389,18.15942110916389
-1.3884711779448622,17.890050941891072,17.890050941891072
-1.3784461152882206,17.622690812243643,17.622690812243643
-1.368421052631579,17.357340720221607,17.357340720221607
-1.3583959899749374,17.094000665824964,17.094000665824964
-1.3483709273182958,16.83267064905371,16.83267064905371
-1.3383458646616542,16.573350669907853,16.573350669907853
-1.3283208020050126,16.316040728387385,16.316040728387385
-1.318295739348371,16.060740824492306,16.060740824492306
-1.3082706766917294,15.807450958222626,15.807450958222626
-1.2982456140350878,15.556171129578333,15.556171129578333
-1.2882205513784462,15.306901338559433,15.306901338559433
-1.2781954887218046,15.059641585165926,15.059641585165926
-1.268170426065163,14.814391869397808,14.814391869397808
-1.2581453634085213,14.571152191255079,14.571152191255079
-1.2481203007518797,14.329922550737747,14.329922550737747
-1.2380952380952381,14.090702947845806,14.090702947845806
-1.2280701754385965,13.853493382579256,13.853493382579256
-1.218045112781955,13.618293854938099,13.618293854938099
-1.2080200501253133,13.38510436492233,13.38510436492233
-1.1979949874686717,13.153924912531958,13.153924912531958
-1.1879699248120301,12.924755497766974,12.924755497766974
-1.1779448621553885,12.697596120627384,12.697596120627384
-1.167919799498747,12.472446781113184,12.472446781113184
-1.1578947368421053,12.249307479224377,12.249307479224377
-1.1478696741854637,12.028178214960962,12.028178214960962
-1.137844611528822,11.809058988322938,11.809058988322938
-1.1278195488721805,11.591949799310308,11.591949799310308
-1.117794486215539,11.376850647923067,11.376850647923067
-1.1077694235588973,11.16376153416122,11.16376153416122
-1.0977443609022557,10.952682458024762,10.952682458024762
-1.087719298245614,10.743613419513697,10.743613419513697
-1.0776942355889725,10.536554418628025,10.536554418628025
-1.0676691729323309,10.331505455367745,10.331505455367745
-1.0576441102756893,10.128466529732854,10.128466529732854
-1.0476190476190477,9.927437641723357,9.927437641723357
-1.037593984962406,9.728418791339251,9.728418791339251
-1.0275689223057645,9.531409978580538,9.531409978580538
-1.0175438596491229,9.336411203447215,9.336411203447215
-1.0075187969924813,9.143422465939285,9.143422465939285
-0.9974937343358397,8.952443766056746,8.952443766056746
-0.987468671679198,8.763475103799601,8.763475103799601
-0.9774436090225564,8.576516479167847,8.576516479167847
-0.9674185463659148,8.391567892161483,8.391567892161483
-0.9573934837092732,8.208629342780512,8.208629342780512
-0.9473684210526316,8.027700831024932,8.027700831024932
-0.93734335839599,7.848782356894745,7.848782356894745
-0.9273182957393484,7.671873920389948,7.671873920389948
-0.9172932330827068,7.496975521510545,7.496975521510545
-0.9072681704260652,7.324087160256531,7.324087160256531
-0.8972431077694236,7.153208836627913,7.153208836627913
-0.887218045112782,6.984340550624683,6.984340550624683
-0.8771929824561404,6.817482302246846,6.817482302246846
-0.8671679197994988,6.652634091494401,6.652634091494401
-0.8571428571428572,6.4897959183673475,6.4897959183673475
-0.8471177944862156,6.3289677828656865,6.3289677828656865
-0.837092731829574,6.170149684989417,6.170149684989417
-0.8270676691729324,6.013341624738539,6.013341624738539
-0.8170426065162908,5.858543602113054,5.858543602113054
-0.8070175438596492,5.705755617112959,5.705755617112959
-0.7969924812030076,5.554977669738257,5.554977669738257
-0.786967418546366,5.406209759988945,5.406209759988945
-0.7769423558897244,5.259451887865026,5.259451887865026
-0.7669172932330828,5.1147040533665,5.1147040533665
-0.7568922305764412,4.971966256493364,4.971966256493364
-0.7468671679197996,4.831238497245621,4.831238497245621
-0.736842105263158,4.6925207756232705,4.6925207756232705
-0.7268170426065164,4.555813091626311,4.555813091626311
-0.7167919799498748,4.421115445254742,4.421115445254742
-0.7067669172932332,4.288427836508565,4.288427836508565
-0.6967418546365916,4.157750265387781,4.157750265387781
-0.68671679197995,4.029082731892388,4.029082731892388
-0.6766917293233083,3.9024252360223874,3.9024252360223874
-0.6666666666666667,3.7777777777777786,3.7777777777777786
-0.6566416040100251,3.6551403571585612,3.6551403571585612
-0.6466165413533835,3.534512974164736,3.534512974164736
-0.6365914786967419,3.415895628796302,3.415895628796302
-0.6265664160401003,3.299288321053261,3.299288321053261
-0.6165413533834587,3.184691050935611,3.184691050935611
-0.6065162907268171,3.0721038184433525,3.0721038184433525
-0.5964912280701755,2.961526623576486,2.961526623576486
-0.5864661654135339,2.852959466335011,2.852959466335011
-0.5764411027568923,2.7464023467189285,2.7464023467189285
-0.5664160401002507,2.641855264728238,2.641855264728238
-0.5563909774436091,2.539318220362938,2.539318220362938
-0.5463659147869675,2.4387912136230305,2.4387912136230305
-0.5363408521303259,2.340274244508515,2.340274244508515
-0.5263157894736843,2.243767313019391,2.243767313019391
-0.5162907268170427,2.149270419155659,2.149270419155659
-0.5062656641604011,2.0567835629173192,2.0567835629173192
-0.4962406015037595,1.9663067443043705,1.9663067443043705
-0.4862155388471179,1.8778399633168144,1.8778399633168144
-0.4761904761904763,1.7913832199546489,1.7913832199546489
-0.46616541353383467,1.7069365142178763,1.7069365142178763
-0.45614035087719307,1.6244998461064948,1.6244998461064948
-0.44611528822055146,1.5440732156205057,1.5440732156205057
-0.43609022556390986,1.465656622759908,1.465656622759908
-0.42606516290726826,1.3892500675247021,1.3892500675247021
-0.41604010025062665,1.3148535499148881,1.3148535499148881
-0.40601503759398505,1.242467069930466,1.242467069930466
-0.39598997493734345,1.1720906275714356,1.1720906275714356
-0.38596491228070184,1.103724222837797,1.103724222837797
-0.37593984962406024,1.03736785572955,1.03736785572955
-0.36591478696741864,0.973021526246695,0.973021526246695
-0.35588972431077703,0.9106852343892318,0.9106852343892318
-0.34586466165413543,0.8503589801571603,0.8503589801571603
-0.3358395989974938,0.7920427635504808,0.7920427635504808
-0.3258145363408522,0.735736584569193,0.735736584569193
-0.3157894736842106,0.6814404432132969,0.6814404432132969
-0.305764411027569,0.6291543394827926,0.6291543394827926
-0.2957393483709274,0.5788782733776803,0.5788782733776803
-0.2857142857142858,0.5306122448979596,0.5306122448979596
-0.2756892230576442,0.4843562540436308,0.4843562540436308
-0.2656641604010026,0.4401103008146938,0.4401103008146938
-0.255639097744361,0.3978743852111486,0.3978743852111486
-0.2456140350877194,0.3576485072329951,0.3576485072329951
-0.2355889724310778,0.31943266688023353,0.31943266688023353
-0.2255639097744362,0.2832268641528637,0.2832268641528637
-0.21553884711779459,0.24903109905088572,0.24903109905088572
-0.20551378446115298,0.2168453715742995,0.2168453715742995
-0.19548872180451138,0.18666968172310505,0.18666968172310505
-0.18546365914786977,0.15850402949730247,0.15850402949730247
-0.17543859649122817,0.1323484148968916,0.1323484148968916
-0.16541353383458657,0.10820283792187257,0.10820283792187257
-0.15538847117794496,0.08606729857224538,0.08606729857224538
-0.14536340852130336,0.06594179684800994,0.06594179684800994
-0.13533834586466176,0.04782633274916631,0.04782633274916631
-0.12531328320802015,0.0317209062757145,0.0317209062757145
-0.11528822055137855,0.017625517427654475,0.017625517427654475
-0.10526315789473695,0.005540166204986263,0.005540166204986263
-0.09523809523809534,-0.004535147392290162,-0.004535147392290162
-0.08521303258145374,-0.012600423364174773,-0.012600423364174773
-0.07518796992481214,-0.018655661710667598,-0.018655661710667598
-0.06516290726817053,-0.02270086243176861,-0.02270086243176861
-0.05513784461152893,-0.024736025527477834,-0.024736025527477834
-0.04511278195488733,-0.024761150997795252,-0.024761150997795252
-0.03508771929824572,-0.02277623884272087,-0.02277623884272087
-0.02506265664160412,-0.018781289062254687,-0.018781289062254687
-0.015037593984962516,-0.012776301656396708,-0.012776301656396708
-0.005012531328320913,-0.0047612766251469265,-0.0047612766251469265
0.005012531328320691,0.0052637860314946544,0.0052637860314946544
0.015037593984962072,0.01729888631352775,0.01729888631352775
0.025062656641603898,0.03134402422095322,0.03134402422095322
0.03508771929824572,0.04739919975377058,0.04739919975377058
0.045112781954887105,0.06546441291197898,0.06546441291197898
0.055137844611528486,0.0855396636955791,0.0855396636955791
0.06516290726817031,0.10762495210457194,0.10762495210457194
0.07518796992481214,0.13172027813895668,0.13172027813895668
0.08521303258145352,0.1578256417987321,0.1578256417987321
0.0952380952380949,0.18594104308389925,0.18594104308389925
0.10526315789473673,0.2160664819944595,0.2160664819944595
0.11528822055137855,0.24820195853041158,0.24820195853041158
0.12531328320801993,0.28234747269175403,0.28234747269175403
0.1353383458646613,0.3185030244784882,0.3185030244784882
0.14536340852130314,0.35666861389061577,0.35666861389061577
0.15538847117794496,0.3968442409281353,0.3968442409281353
0.16541353383458635,0.43902990559104477,0.43902990559104477
0.17543859649122773,0.48322560787934593,0.48322560787934593
0.18546365914786955,0.529431347793041,0.529431347793041
0.19548872180451138,0.5776471253321278,0.5776471253321278
0.20551378446115276,0.6278729404966042,0.6278729404966042
0.21553884711779414,0.6801087932864724,0.6801087932864724
0.22556390977443597,0.7343546837017348,0.7343546837017348
0.2355889724310778,0.7906106117423891,0.7906106117423891
0.24561403508771917,0.8488765774084326,0.8488765774084326
0.25563909774436055,0.9091525806998678,0.9091525806998678
0.2656641604010024,0.9714386216166976,0.9714386216166976
0.2756892230576442,1.0357347001589192,1.0357347001589192
0.2857142857142856,1.1020408163265296,1.1020408163265296
0.29573934837092697,1.170356970119532,1.170356970119532
0.3057644110275688,1.2406831615379292,1.2406831615379292
0.3157894736842106,1.3130193905817182,1.3130193905817182
0.325814536340852,1.3873656572508957,1.3873656572508957
0.3358395989974934,1.4637219615454649,1.4637219615454649
0.3458646616541352,1.5420883034654294,1.5420883034654294
0.35588972431077703,1.6224646830107858,1.6224646830107858
0.3659147869674184,1.7048511001815303,1.7048511001815303
0.3759398496240598,1.7892475549776667,1.7892475549776667
0.3859649122807016,1.8756540473991987,1.8756540473991987
0.39598997493734345,1.9640705774461225,1.9640705774461225
0.40601503759398483,2.054497145118434,2.054497145118434
0.4160401002506262,2.1469337504161374,2.1469337504161374
0.42606516290726804,2.2413803933392367,2.2413803933392367
0.43609022556390986,2.3378370738877274,2.3378370738877274
0.44611528822055124,2.436303792061606,2.436303792061606
0.4561403508771926,2.536780547860877,2.536780547860877
0.46616541353383445,2.639267341285543,2.639267341285543
0.4761904761904763,2.7437641723356014,2.7437641723356014
0.48621553884711766,2.8502710410110472,2.8502710410110472
0.49624060150375904,2.9587879473118845,2.9587879473118845
0.5062656641604009,3.0693148912381187,3.0693148912381187
0.5162907268170427,3.1818518727897445,3.1818518727897445
0.5263157894736841,3.2963988919667573,3.2963988919667573
0.5363408521303255,3.412955948769162,3.412955948769162
0.5463659147869673,3.5315230431969633,3.5315230431969633
0.5563909774436091,3.652100175250156,3.652100175250156
0.5664160401002505,3.774687344928736,3.774687344928736
0.5764411027568919,3.8992845522327078,3.8992845522327078
0.5864661654135337,4.0258917971620765,4.0258917971620765
0.5964912280701755,4.154509079716837,4.154509079716837
0.6065162907268169,4.2851363998969845,4.2851363998969845
0.6165413533834583,4.417773757702522,4.417773757702522
0.6265664160401001,4.552421153133459,4.552421153133459
0.6365914786967419,4.689078586189786,4.689078586189786
0.6466165413533833,4.8277460568715,4.8277460568715
0.6566416040100247,4.968423565178606,4.968423565178606
0.6666666666666665,5.111111111111109,5.111111111111109
0.6766917293233083,5.255808694669004,5.255808694669004
0.6867167919799497,5.402516315852285,5.402516315852285
0.6967418546365911,5.551233974660957,5.551233974660957
0.7067669172932329,5.701961671095029,5.701961671095029
0.7167919799498748,5.854699405154491,5.854699405154491
0.7268170426065161,6.009447176839339,6.009447176839339
0.7368421052631575,6.1662049861495785,6.1662049861495785
0.7468671679197993,6.324972833085216,6.324972833085216
0.7568922305764412,6.485750717646247,6.485750717646247
0.7669172932330826,6.648538639832662,6.648538639832662
0.7769423558897239,6.813336599644469,6.813336599644469
0.7869674185463658,6.980144597081674,6.980144597081674
0.7969924812030076,7.148962632144272,7.148962632144272
0.807017543859649,7.319790704832254,7.319790704832254
0.8170426065162903,7.492628815145626,7.492628815145626
0.8270676691729322,7.6674769630844,7.6674769630844
0.837092731829574,7.844335148648565,7.844335148648565
0.8471177944862154,8.023203371838115,8.023203371838115
0.8571428571428568,8.204081632653054,8.204081632653054
0.8671679197994986,8.386969931093395,8.386969931093395
0.8771929824561404,8.571868267159127,8.571868267159127
0.8872180451127818,8.758776640850243,8.758776640850243
0.8972431077694232,8.94769505216675,8.94769505216675
0.907268170426065,9.138623501108658,9.138623501108658
0.9172932330827068,9.331561987675958,9.331561987675958
0.9273182957393482,9.52651051186864,9.52651051186864
0.9373433583959896,9.723469073686715,9.723469073686715
0.9473684210526314,9.92243767313019,9.92243767313019
0.9573934837092732,10.123416310199058,10.123416310199058
0.9674185463659146,10.326404984893308,10.326404984893308
0.977443609022556,10.53140369721295,10.53140369721295
0.9874686716791978,10.738412447157991,10.738412447157991
0.9974937343358397,10.947431234728427,10.947431234728427
1.007518796992481,11.158460059924245,11.158460059924245
1.0175438596491224,11.371498922745452,11.371498922745452
1.0275689223057642,11.586547823192063,11.586547823192063
1.037593984962406,11.803606761264064,11.803606761264064
1.0476190476190474,12.022675736961446,12.022675736961446
1.0576441102756888,12.243754750284225,12.243754750284225
1.0676691729323307,12.4668438012324,12.4668438012324
1.0776942355889725,12.691942889805969,12.691942889805969
1.0877192982456139,12.919052016004919,12.919052016004919
1.0977443609022552,13.148171179829266,13.148171179829266
1.107769423558897,13.379300381279009,13.379300381279009
1.117794486215539,13.612439620354145,13.612439620354145
1.1278195488721803,13.847588897054662,13.847588897054662
1.1378446115288217,14.084748211380573,14.084748211380573
1.1478696741854635,14.323917563331884,14.323917563331884
1.1578947368421053,14.56509695290859,14.56509695290859
1.1679197994987467,14.808286380110673,14.808286380110673
1.177944862155388,15.053485844938148,15.053485844938148
1.18796992481203,15.30069534739103,15.30069534739103
1.1979949874686717,15.549914887469301,15.549914887469301
1.208020050125313,15.801144465172953,15.801144465172953
1.2180451127819545,16.054384080501997,16.054384080501997
1.2280701754385963,16.309633733456444,16.309633733456444
1.2380952380952381,16.56689342403628,16.56689342403628
1.2481203007518795,16.826163152241502,16.826163152241502
1.258145363408521,17.08744291807211,17.08744291807211
1.2681704260651627,17.350732721528125,17.350732721528125
1.2781954887218046,17.616032562609533,17.616032562609533
1.288220551378446,17.883342441316316,17.883342441316316
1.2982456140350873,18.152662357648495,18.152662357648495
1.3082706766917291,18.42399231160608,18.42399231160608
1.318295739348371,18.69733230318905,18.69733230318905
1.3283208020050123,18.972682332397405,18.972682332397405
1.3383458646616537,19.25004239923115,19.25004239923115
1.3483709273182956,19.5294125036903,19.5294125036903
1.3583959899749374,19.81079264577484,19.81079264577484
1.3684210526315788,20.094182825484758,20.094182825484758
1.3784461152882201,20.379583042820073,20.379583042820073
1.388471177944862,20.666993297780788,20.666993297780788
1.3984962406015038,20.956413590366896,20.956413590366896
1.4085213032581452,21.247843920578383,21.247843920578383
1.4185463659147866,21.54128428841526,21.54128428841526
1.4285714285714284,21.836734693877546,21.836734693877546
1.4385964912280702,22.134195136965225,22.134195136965225
1.4486215538847116,22.43366561767828,22.43366561767828
1.458646616541353,22.735146136016716,22.735146136016716
1.4686716791979948,23.038636691980575,23.038636691980575
1.4786967418546366,23.34413728556982,23.34413728556982
1.488721804511278,23.65164791678444,23.65164791678444
1.4987468671679194,23.96116858562445,23.96116858562445
1.5087719298245612,24.272699292089868,24.272699292089868
1.518796992481203,24.58624003618068,24.58624003618068
1.5288220551378444,24.901790817896867,24.901790817896867
1.5388471177944858,25.219351637238443,25.219351637238443
1.5488721804511276,25.538922494205433,25.538922494205433
1.5588972431077694,25.86050338879781,25.86050338879781
1.5689223057644108,26.184094321015564,26.184094321015564
1.5789473684210522,26.509695290858712,26.509695290858712
1.588972431077694,26.837306298327263,26.837306298327263
1.5989974937343359,27.166927343421207,27.166927343421207
1.6090225563909772,27.498558426140534,27.498558426140534
1.6190476190476186,27.83219954648525,27.83219954648525
1.6290726817042605,28.167850704455372,28.167850704455372
1.6390977443609023,28.50551190005088,28.50551190005088
1.6491228070175437,28.84518313327177,28.84518313327177
1.659147869674185,29.186864404118054,29.186864404118054
1.6691729323308269,29.530555712589738,29.530555712589738
1.6791979949874687,29.876257058686818,29.876257058686818
1.68922305764411,30.223968442409276,30.223968442409276
1.6992481203007515,30.57368986375712,30.57368986375712
1.7092731829573933,30.925421322730376,30.925421322730376
1.719298245614035,31.279162819329024,31.279162819329024
1.7293233082706765,31.63491435355305,31.63491435355305
1.7393483709273179,31.992675925402462,31.992675925402462
1.7493734335839597,32.352447534877285,32.352447534877285
1.7593984962406015,32.7142291819775,32.7142291819775
1.769423558897243,33.07802086670309,33.07802086670309
1.7794486215538843,33.44382258905407,33.44382258905407
1.789473684210526,33.81163434903046,33.81163434903046
1.799498746867168,34.18145614663224,34.18145614663224
1.8095238095238093,34.553287981859405,34.553287981859405
1.8195488721804507,34.92712985471195,34.92712985471195
1.8295739348370925,35.302981765189905,35.302981765189905
1.8395989974937343,35.68084371329326,35.68084371329326
1.8496240601503757,36.06071569902198,36.06071569902198
1.859649122807017,36.44259772237611,36.44259772237611
1.869674185463659,36.826489783355626,36.826489783355626
1.8796992481203008,37.21239188196054,37.21239188196054
1.8897243107769421,37.60030401819083,37.60030401819083
1.8997493734335835,37.990226192046514,37.990226192046514
1.9097744360902253,38.382158403527605,38.382158403527605
1.9197994987468672,38.77610065263409,38.77610065263409
1.9298245614035086,39.17205293936595,39.17205293936595
1.93984962406015,39.5700152637232,39.5700152637232
1.9498746867167918,39.969987625705855,39.969987625705855
1.9598997493734336,40.371970025313914,40.371970025313914
1.969924812030075,40.775962462547334,40.775962462547334
1.9799498746867163,41.18196493740616,41.18196493740616
1.9899749373433582,41.58997744989038,41.58997744989038
2.0,42.0,42.0
